Taxa	Mother	Y_Northing	X_Easting	Field_test	Tolerance	Flush_1st	Flush_2nd	Altitude	AnnMeanT	AnnPrec	PrecWettestM	MaxTWarmestM	TAnnRange	flushClass
914	13639	1188-1	47.52251	14.08291	R2	6	2	4	643	6.84999990463257	869	123	22.3999996185303	29.8999996185303	yellow
915	21251	1188-1	47.52251	14.08291	R2	3	1	4	643	6.84999990463257	869	123	22.3999996185303	29.8999996185303	green
916	26054	1030-2	48.34691	16.45836	R2	1	1	5	183	10.125	570	72	26.2999992370605	29.3999991416931	green
917	11955	1188-2	47.522161	14.082726	R2	1	2	5	643	6.84999990463257	869	123	22.3999996185303	29.8999996185303	green
918	13927	1188-2	47.522161	14.082726	R2	6	2	4	643	6.84999990463257	869	123	22.3999996185303	29.8999996185303	green
919	11605	1190-1	47.53758	16.09679	R2	6	2	3	642	7.90416669845581	862	111	22.7000007629395	28.0000009536744	yellow
920	28226	1190-1	47.53758	16.09679	R2	1	2	3	642	7.90416669845581	862	111	22.7000007629395	28.0000009536744	green
921	10778	1191-1	47.5998	16.05779	R2	4	1	4	481	8.29166698455811	831	108	23.2000007629395	28.2000007629395	yellow
922	29722	1191-1	47.5998	16.05779	R2	2	1	4	481	8.29166698455811	831	108	23.2000007629395	28.2000007629395	green
923	10957	1192-1	47.597505	16.067956	R2	1	2	4	479	8.48750019073486	803	105	23.5	28.4000000953674	green
924	19352	1192-1	47.597505	16.067956	R2	4	4	3	479	8.48750019073486	803	105	23.5	28.4000000953674	yellow
925	8508	1193-1	47.575897	16.221485	R2	6	1	3	688	7.72916650772095	840	106	22.3999996185303	27.5999994277954	yellow
926	17300	1194-1	47.631585	16.12704	R2	6	1	1	399	9.00416660308838	728	96	24.1000003814697	28.6000003814697	orange
927	8287	1195-1	47.87759	16.2184	R2	6	1	1	289	9.74166679382324	596	78	25.6000003814697	29.5000004768371	orange
928	25282	1195-1	47.87759	16.2184	R2	4	2	4	289	9.74166679382324	596	78	25.6000003814697	29.5000004768371	green
929	28806	1201-1	48.13031	16.79747	R2	3	2	4	145	10.0249996185303	598	70	25.7000007629395	29.1000008583069	green
930	19151	1202-1	48.14012	16.67208	R2	3	2	4	146	10.0500001907349	587	69	25.6000003814697	28.900000333786	green
931	26922	1202-1	48.14012	16.67208	R2	6	3	6	146	10.0500001907349	587	69	25.6000003814697	28.900000333786	green
932	11953	1205-1	48.33442	16.30977	R2	1	1	3	165	10.0625	546	70	24.8999996185303	27.4999995231629	green
933	15488	1205-1	48.33442	16.30977	R2	5	1	3	165	10.0625	546	70	24.8999996185303	27.4999995231629	yellow
934	849	DROB-061015	46.58616	13.92213	R1	1	2	6	555.32831	8.10833358764648	1220	139	24.7999992370605	31.6999993324279	green
935	4310	DROB-061015	46.58616	13.92213	R1	6	NA	NA	555.32831	8.10833358764648	1220	139	24.7999992370605	31.6999993324279	orange
936	30393	335-1	48.32727	16.00385	R3	1	1	2	178.36015	9.91250038146973	529	72	25.2000007629395	28.4000008106232	green
937	31343	335-1	48.32727	16.00385	R3	6	1	2	178.36015	9.91250038146973	529	72	25.2000007629395	28.4000008106232	yellow
938	30961	335-2	48.32726	16.00373	R3	3	1	4	178.70143	9.91250038146973	529	72	25.2000007629395	28.4000008106232	yellow
939	32284	335-2	48.32726	16.00373	R3	1	2	2	178.70143	9.91250038146973	529	72	25.2000007629395	28.4000008106232	green
940	30973	370-1	48.237675	14.093001	R3	6	1	1	355.04013	8.73750019073486	898	117	23.5	27.5	orange
941	32371	370-1	48.237675	14.093001	R3	3	2	4	355.04013	8.73750019073486	898	117	23.5	27.5	green
942	30221	376-1	48.213318	13.738337	R3	6	2	3	393.92072	8.48750019073486	1018	126	23.2999992370605	27.3999991416931	yellow
943	33002	376-1	48.213318	13.738337	R3	2	2	4	393.92072	8.48750019073486	1018	126	23.2999992370605	27.3999991416931	green
944	30101	421-1	47.115767	15.68625	R3	3	1	3	390.98975	9.03333377838135	825	118	24.6000003814697	29.9000005722046	yellow
945	33102	421-1	47.115767	15.68625	R3	1	1	4	390.98975	9.03333377838135	825	118	24.6000003814697	29.9000005722046	green
946	29856	421-2	47.117383	15.68425	R3	3	2	3	403.99603	9.14583301544189	814	117	24.7000007629395	29.9000005722046	yellow
947	31889	421-2	47.117383	15.68425	R3	2	2	2	403.99603	9.14583301544189	814	117	24.7000007629395	29.9000005722046	green
948	30250	421-3	47.1167600474087	15.685811192034	R3	5	2	2	396.72803	9.14583301544189	814	117	24.7000007629395	29.9000005722046	yellow
949	33319	421-3	47.1167600474087	15.685811192034	R3	3	2	4	396.72803	9.14583301544189	814	117	24.7000007629395	29.9000005722046	green
950	30551	528-1	48.16746	15.08648	R3	1	1	3	218.26524	9.12083339691162	641	92	24.6000003814697	28.9000005722046	green
951	31141	528-1	48.16746	15.08648	R3	1	1	2	218.26524	9.12083339691162	641	92	24.6000003814697	28.9000005722046	green
952	30854	531-1	48.219862	14.57808	R3	2	1	2	238.00212	8.96249961853027	701	99	24.3999996185303	28.8999996185303	green
953	31678	531-1	48.219862	14.57808	R3	6	2	4	238.00212	8.96249961853027	701	99	24.3999996185303	28.8999996185303	yellow
954	30013	543-1	48.201308	14.579362	R3	2	1	2	237.24382	8.97083377838135	701	99	24.3999996185303	28.8999996185303	green
955	31378	543-1	48.201308	14.579362	R3	6	1	3	237.24382	8.97083377838135	701	99	24.3999996185303	28.8999996185303	yellow
956	30236	590-1	46.967575	14.348411	R3	6	1	1	724.18909	6.76249980926514	961	133	22.6000003814697	30.7000007629394	orange
957	30395	590-1	46.967575	14.348411	R3	4	1	4	724.18909	6.76249980926514	961	133	22.6000003814697	30.7000007629394	green
958	32064	594-1	46.676797	13.838304	R3	6	2	1	545.41626	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	orange
959	30900	594-1	46.676797	13.838304	R3	3	1	3	545.41626	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	green
960	31743	594-2	46.676865	13.838127	R3	1	2	2	545.40814	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	green
961	33160	594-2	46.676865	13.838127	R3	6	2	3	545.40814	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	yellow
962	30464	594-3	46.677221	13.8367	R3	6	1	3	550.08508	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	yellow
963	32022	594-3	46.677221	13.8367	R3	3	1	4	550.08508	8.02499961853027	1161	141	24.2999992370605	30.7999992370605	green
964	29854	596-1	46.722117	14.551454	R3	4	1	3	524.1355	7.75416660308838	986	129	24	31.3000001907349	green
965	32759	596-1	46.722117	14.551454	R3	6	1	1	524.1355	7.75416660308838	986	129	24	31.3000001907349	orange
966	30029	605-1	48.175438	14.656052	R3	4	2	2	235.56668	8.96666622161865	686	98	24.2999992370605	28.8999991416931	yellow
967	31780	605-1	48.175438	14.656052	R3	2	2	4	235.56668	8.96666622161865	686	98	24.2999992370605	28.8999991416931	green
968	30549	609-1	46.790417	15.823667	R3	4	1	3	247.3893	9.24583339691162	875	112	24.7999992370605	29.6999993324279	green
969	30203	609-1	46.790417	15.823667	R3	6	1	1	247.3893	9.24583339691162	875	112	24.7999992370605	29.6999993324279	orange
970	31192	609-2	46.790383	15.825017	R3	3	2	3	244.8175	9.33333301544189	867	111	24.8999996185303	29.7999997138977	green
971	32559	609-2	46.790383	15.825017	R3	3	2	3	244.8175	9.33333301544189	867	111	24.8999996185303	29.7999997138977	yellow
972	33300	609-3	46.7906	15.824717	R3	6	1	1	246.58035	9.24583339691162	875	112	24.7999992370605	29.6999993324279	orange
973	32300	609-3	46.7906	15.824717	R3	2	2	3	246.58035	9.24583339691162	875	112	24.7999992370605	29.6999993324279	green
974	31201	626-1	48.27597	13.15097	R3	6	2	2	330.93445	8.56666660308838	920	114	23.3999996185303	27.3999996185303	yellow
975	31647	626-1	48.27597	13.15097	R3	2	2	4	330.93445	8.56666660308838	920	114	23.3999996185303	27.3999996185303	green
976	30010	626-2	48.27578	13.15054	R3	6	1	1	329.85507	8.56666660308838	920	114	23.3999996185303	27.3999996185303	orange
977	32505	626-2	48.27578	13.15054	R3	3	2	4	329.85507	8.56666660308838	920	114	23.3999996185303	27.3999996185303	green
978	33531	649-1	48.193271	15.340038	R3	1	2	3	282.42953	8.69166660308838	659	92	24.1000003814697	28.7000002861023	green
979	30239	649-1	48.193271	15.340038	R3	4	2	3	282.42953	8.69166660308838	659	92	24.1000003814697	28.7000002861023	yellow
980	31520	651-1	48.263105	15.351722	R3	6	1	1	268.35361	8.84583377838135	620	88	24	28.1999998092651	orange
981	29896	651-1	48.263105	15.351722	R3	4	1	3	268.35361	8.84583377838135	620	88	24	28.1999998092651	green
982	30172	656-1	48.40806	13.49424	R3	5	2	3	342.43524	8.45833301544189	897	107	23.5	27.6999998092651	yellow
983	32262	669-1	46.88973	10.50501	R3	1	2	3	1368.18848	5.52500009536743	704	96	19.8999996185303	26.9999995231629	green
984	33350	669-1	46.88973	10.50501	R3	6	1	1	1368.18848	5.52500009536743	704	96	19.8999996185303	26.9999995231629	orange
985	31321	700-1	48.21154	15.57665	R3	4	2	4	274.4725	9.10416698455811	622	83	24.7999992370605	29.2999992370605	yellow
986	32930	700-1	48.21154	15.57665	R3	2	2	5	274.4725	9.10416698455811	622	83	24.7999992370605	29.2999992370605	green
987	30112	704-1	48.24332	15.39994	R3	4	1	1	313.15115	8.51666641235352	660	92	23.7000007629395	28.3000006675721	green
988	31911	704-1	48.24332	15.39994	R3	6	2	2	313.15115	8.51666641235352	660	92	23.7000007629395	28.3000006675721	yellow
989	30177	720-1	47.40674	15.69527	R3	3	1	4	687.4325	7.70416688919067	947	132	22.5	28.3000001907349	green
990	31466	720-1	47.40674	15.69527	R3	6	1	1	687.4325	7.70416688919067	947	132	22.5	28.3000001907349	orange
991	31959	733-1	46.937282	13.195662	R3	6	1	1	718.10516	6.89166641235352	1172	153	22.7999992370605	30.8999996185302	orange
992	33256	733-1	46.937282	13.195662	R3	2	1	2	718.10516	6.89166641235352	1172	153	22.7999992370605	30.8999996185302	green
993	30866	734-1	48.18114	14.76751	R3	2	1	2	231.72514	8.95416641235352	673	96	24.2999992370605	28.9999990463256	green
994	31326	734-1	48.18114	14.76751	R3	5	1	3	231.72514	8.95416641235352	673	96	24.2999992370605	28.9999990463256	yellow
995	31255	736-2	48.17758	14.72048	R3	2	2	2	233.28804	8.94583320617676	680	96	24.3999996185303	29.0999994277954	green
996	33143	736-2	48.17758	14.72048	R3	4	2	4	233.28804	8.94583320617676	680	96	24.3999996185303	29.0999994277954	yellow
997	31996	770-1	48.175818	14.656265	R3	4	2	3	235.71069	8.96666622161865	686	98	24.2999992370605	28.8999991416931	yellow
998	33155	770-1	48.175818	14.656265	R3	1	1	5	235.71069	8.96666622161865	686	98	24.2999992370605	28.8999991416931	green
999	30624	774-1	48.182265	14.623023	R3	2	1	2	235.23068	8.96666622161865	693	99	24.2000007629395	28.7000007629395	green
1000	30319	774-1	48.182265	14.623023	R3	6	2	1	235.23068	8.96666622161865	693	99	24.2000007629395	28.7000007629395	orange
1001	30315	784-1	46.740473	14.893006	R3	1	1	3	476.22836	8.52499961853027	1070	138	24.7000007629395	31.2000007629395	green
1002	31676	784-1	46.740473	14.893006	R3	6	2	3	476.22836	8.52499961853027	1070	138	24.7000007629395	31.2000007629395	yellow
1003	31000	785-1	47.076666	13.809023	R3	1	2	2	998.25983	5.36250019073486	1224	163	20.7000007629395	29.2000007629395	green
1004	33006	792-1	47.56287	13.05152	R3	2	2	4	2127.31323	0.695833265781403	1658	199	11.8000001907349	20.9000005722046	green
1005	30273	794-1	46.911401	14.447729	R3	6	1	1	733.5307	6.79166650772095	1019	137	22.7000007629395	30.7000007629395	orange
1006	33129	794-1	46.911401	14.447729	R3	3	1	4	733.5307	6.79166650772095	1019	137	22.7000007629395	30.7000007629395	green
1007	30002	796-1	46.753198	14.181824	R3	1	1	1	829.52533	6.26666688919067	1337	155	22.1000003814697	30.4000005722046	green
1008	29777	796-2	46.753187	14.181919	R3	1	2	3	830.67657	6.26666688919067	1337	155	22.1000003814697	30.4000005722046	green
1009	30622	796-2	46.753187	14.181919	R3	6	1	1	830.67657	6.26666688919067	1337	155	22.1000003814697	30.4000005722046	orange
1010	32275	821-5	47.28941	15.27757	R3	6	1	1	782.79535	7.60833311080933	958	136	22.2999992370605	28.1999993324279	orange
1011	30246	912-1	48.35315	16.15543	R3	6	1	1	171.72565	9.89166641235352	532	70	24.7999992370605	27.6999993324279	orange
1012	31181	912-1	48.35315	16.15543	R3	2	2	3	171.72565	9.89166641235352	532	70	24.7999992370605	27.6999993324279	green
1013	30759	913-1	48.35266	16.15033	R3	2	2	4	171.97224	9.89166641235352	532	70	24.7999992370605	27.6999993324279	green
1014	33198	913-1	48.35266	16.15033	R3	6	2	2	171.97224	9.89166641235352	532	70	24.7999992370605	27.6999993324279	yellow
1015	30795	914-1	48.35632	16.16517	R3	6	1	1	171.47096	9.88749980926514	535	70	24.7000007629395	27.6000008583069	orange
1016	32699	914-1	48.35632	16.16517	R3	3	2	4	171.47096	9.88749980926514	535	70	24.7000007629395	27.6000008583069	green
1017	31924	915-1	48.36231	16.19388	R3	1	1	5	169.74503	9.92916679382324	538	71	24.7999992370605	27.6999993324279	green
1018	32580	915-1	48.36231	16.19388	R3	3	1	4	169.74503	9.92916679382324	538	71	24.7999992370605	27.6999993324279	yellow
1019	32224	916-1	48.36304	16.19547	R3	1	2	4	170.08304	9.92916679382324	538	71	24.7999992370605	27.6999993324279	green
1020	32698	916-1	48.36304	16.19547	R3	3	2	4	170.08304	9.92916679382324	538	71	24.7999992370605	27.6999993324279	yellow
1021	29910	918-1	48.35513	16.2065	R3	3	1	4	170.13762	9.89999961853027	540	71	24.6000003814697	27.5000004768371	green
1022	31570	918-1	48.35513	16.2065	R3	1	1	3	170.13762	9.89999961853027	540	71	24.6000003814697	27.5000004768371	yellow
1023	30615	919-1	48.35484	16.20844	R3	2	2	5	170.20663	9.90833377838135	538	70	24.6000003814697	27.400000333786	green
1024	31049	919-1	48.35484	16.20844	R3	1	3	6	170.20663	9.90833377838135	538	70	24.6000003814697	27.400000333786	green
1025	30089	920-1	48.35355	16.17527	R3	2	1	2	171.21796	9.89583301544189	540	71	24.6000003814697	27.5000004768371	green
1026	29937	920-1	48.35355	16.17527	R3	6	1	1	171.21796	9.89583301544189	540	71	24.6000003814697	27.5000004768371	orange
1027	31114	922-1	48.35796	16.18117	R3	6	1	1	171.26445	9.89583301544189	540	71	24.6000003814697	27.5000004768371	orange
1028	33393	922-1	48.35796	16.18117	R3	1	1	3	171.26445	9.89583301544189	540	71	24.6000003814697	27.5000004768371	green
1029	33229	923-1	48.36395	16.11334	R3	3	2	3	173.13857	9.89999961853027	528	71	25.1000003814697	28.2000002861023	green
1030	31041	923-1	48.36395	16.11334	R3	3	2	2	173.13857	9.89999961853027	528	71	25.1000003814697	28.2000002861023	yellow
1031	29857	924-1	48.35054	16.12273	R3	6	2	2	173.14755	9.89583301544189	530	71	24.8999996185303	27.8999996185303	yellow
1032	31212	924-1	48.35054	16.12273	R3	1	2	4	173.14755	9.89583301544189	530	71	24.8999996185303	27.8999996185303	green
1033	31380	925-1	48.35136	16.12641	R3	4	1	3	172.41437	9.89166641235352	533	71	24.8999996185303	27.8999996185303	green
1034	31111	925-1	48.35136	16.12641	R3	6	1	1	172.41437	9.89166641235352	533	71	24.8999996185303	27.8999996185303	orange
1035	30661	926-1	48.351	16.12733	R3	2	1	3	172.79341	9.89166641235352	533	71	24.8999996185303	27.8999996185303	green
1036	30243	926-1	48.351	16.12733	R3	3	2	4	172.79341	9.89166641235352	533	71	24.8999996185303	27.8999996185303	yellow
1037	31637	927-1	48.3508	16.11874	R3	6	1	1	174.48941	9.89583301544189	530	71	24.8999996185303	27.8999996185303	orange
1038	33504	927-1	48.3508	16.11874	R3	3	1	3	174.48941	9.89583301544189	530	71	24.8999996185303	27.8999996185303	green
1039	31471	928-1	NA	NA	R3	5	2	3	NA	NA	NA	NA	NA	NA	yellow
1040	32342	928-1	NA	NA	R3	1	2	4	NA	NA	NA	NA	NA	NA	green
1041	32171	930-13	48.33699	14.04711	R3	4	1	2	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	yellow
1042	32672	930-13	48.33699	14.04711	R3	3	2	3	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	green
1043	30789	930-21	48.33699	14.04711	R3	1	2	2	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	green
1044	30255	930-21	48.33699	14.04711	R3	6	1	2	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	yellow
1045	32528	930-30	48.33699	14.04711	R3	3	2	3	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	green
1046	33242	930-30	48.33699	14.04711	R3	6	1	4	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	yellow
1047	31894	930-41	48.33699	14.04711	R3	4	2	5	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	yellow
1048	30814	930-41	48.33699	14.04711	R3	1	2	2	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	green
1049	31556	972-1	48.379876	16.20893	R3	1	2	2	170.20114	10.0124998092651	539	71	25.2999992370605	28.2999992370605	green
1050	31902	972-1	48.379876	16.20893	R3	2	2	5	170.20114	10.0124998092651	539	71	25.2999992370605	28.2999992370605	green
1051	32964	990-1	48.056017	12.79	R3	2	2	2	371.48538	8.76249980926514	1127	139	23.6000003814697	27.8000001907348	yellow
1052	32823	990-1	48.056017	12.79	R3	1	2	3	371.48538	8.76249980926514	1127	139	23.6000003814697	27.8000001907348	green
1053	31709	1066-1	48.14048	15.55311	R3	6	1	3	282.12491	9.10416698455811	647	86	24.8999996185303	29.4999995231629	yellow
1054	31126	1066-1	48.14048	15.55311	R3	2	2	3	282.12491	9.10416698455811	647	86	24.8999996185303	29.4999995231629	green
1055	31778	1068-1	47.39718	16.10002	R3	1	1	3	451.56723	8.84583282470703	777	103	24	28.6999998092651	green
1056	32694	1068-1	47.39718	16.10002	R3	2	2	2	451.56723	8.84583282470703	777	103	24	28.6999998092651	yellow
1057	30894	1068-2	47.39719	16.10009	R3	2	2	3	446.7825	8.84583282470703	777	103	24	28.6999998092651	green
1058	31429	1068-2	47.39719	16.10009	R3	6	2	4	446.7825	8.84583282470703	777	103	24	28.6999998092651	yellow
1059	31151	1070-1	47.3689	16.128	R3	6	1	3	406.43298	8.92500019073486	773	102	24.2000007629395	29.0000009536744	yellow
1060	32498	1070-1	47.3689	16.128	R3	2	2	5	406.43298	8.92500019073486	773	102	24.2000007629395	29.0000009536744	green
1061	32368	1071-2	47.6375	15.49425	R3	6	2	4	1184.54041	5.03333330154419	1236	165	18.7999992370605	25.7999992370605	green
1062	31124	1071-2	47.6375	15.49425	R3	2	2	3	1184.54041	5.03333330154419	1236	165	18.7999992370605	25.7999992370605	green
1063	33015	1072-1	46.683167	15.9983	R3	2	2	5	206.02827	9.64583301544189	826	107	25.6000003814697	30.3000001907348	green
1064	30688	1072-1	46.683167	15.9983	R3	4	2	5	206.02827	9.64583301544189	826	107	25.6000003814697	30.3000001907348	yellow
1065	32632	1075-1	47.33222	15.02451	R3	3	2	4	567.02313	7.55416679382324	897	129	22.8999996185303	29.5999994277954	yellow
1066	32403	1075-1	47.33222	15.02451	R3	1	2	3	567.02313	7.55416679382324	897	129	22.8999996185303	29.5999994277954	green
1067	30610	1076-1	47.30235	15.69462	R3	6	1	2	541.54968	8.24166679382324	894	127	23.1000003814697	28.4000005722046	green
1068	33158	1076-1	47.30235	15.69462	R3	6	1	1	541.54968	8.24166679382324	894	127	23.1000003814697	28.4000005722046	orange
1069	30064	1081-1	47.39733	15.86536	R3	3	1	4	684.12408	7.58333301544189	945	127	22.3999996185303	28.1999998092652	yellow
1070	32911	1086-1	48.12912	14.93876	R3	3	2	5	264.61887	8.78333282470703	677	96	24.3999996185303	29.2999997138977	yellow
1071	33327	1086-1	48.12912	14.93876	R3	2	2	3	264.61887	8.78333282470703	677	96	24.3999996185303	29.2999997138977	green
1072	31135	1087-1	48.10222	14.75083	R3	3	1	3	331.0101	8.47500038146973	735	104	24	29.1999998092651	green
1073	30369	1132-1	48.282438	15.757096	R3	3	2	3	308.05472	9.17083358764648	593	81	24.7000007629395	28.9000005722046	yellow
1074	30215	1132-1	48.282438	15.757096	R3	2	2	4	308.05472	9.17083358764648	593	81	24.7000007629395	28.9000005722046	green
1075	29850	1133-1	46.725156	14.537698	R3	2	2	3	504.1138	7.5	1013	133	23.7000007629395	31.2000007629395	green
1076	31502	1133-1	46.725156	14.537698	R3	6	1	1	504.1138	7.5	1013	133	23.7000007629395	31.2000007629395	orange
1077	31679	1135-1	46.91297	13.580915	R3	6	1	1	871.67108	6.04166650772095	1233	160	21.6000003814697	29.4000005722046	orange
1078	33162	1135-1	46.91297	13.580915	R3	1	1	3	871.67108	6.04166650772095	1233	160	21.6000003814697	29.4000005722046	green
1079	31374	1136-1	46.97565	14.30599	R3	1	1	3	760.88751	6.09999990463257	1081	143	21.6000003814697	30	green
1080	31930	1136-1	46.97565	14.30599	R3	1	1	2	760.88751	6.09999990463257	1081	143	21.6000003814697	30	green
1081	32154	1137-1	46.968648	14.346271	R3	4	2	5	681.42078	6.76249980926514	961	133	22.6000003814697	30.7000007629394	green
1082	31094	1137-1	46.968648	14.346271	R3	6	1	1	681.42078	6.76249980926514	961	133	22.6000003814697	30.7000007629394	orange
1083	30228	1138-1	47.409118	15.314605	R3	3	2	2	631.67188	7.47083330154419	955	135	22.2000007629395	28.2000007629395	green
1084	31992	1138-1	47.409118	15.314605	R3	6	1	1	631.67188	7.47083330154419	955	135	22.2000007629395	28.2000007629395	orange
1085	31253	785-1	47.076666	13.809023	R3	6	1	3	998.25983	5.36250019073486	1224	163	20.7000007629395	29.2000007629395	yellow
1086	32406	930-28	48.33699	14.04711	R3	6	2	1	263.7504	9.04583358764648	845	108	23.8999996185303	27.599999666214	orange
1087	5457	1122-2	46.70356	15.76897	R1	5	4	6	233	na	na	na	na	na	green
1088	31804	1082-1	48.49404	16.10754	R3	4	1	3	na	na	na	na	na	na	yellow
1089	30026	1081-1	47.39733	15.86536	R3	1	2	5	na	na	na	na	na	na	green
1090	30518	699-1	48.21295	15.57558	R3	3	2	5	na	na	na	na	na	na	yellow
1091	2050	1175-1	48.427129	16.698919	R1	1	2	6	185	na	na	na	na	na	green
1092	13841	103-1	48.142851	17.013095	R2	6	1	3	140	na	na	na	na	na	yellow
1093	4998	1176-4	48.416163	16.831427	R1	1	3	6	171	na	na	na	na	na	green
1094	3448	1176-3	48.415798	16.831427	R1	1	2	6	171	na	na	na	na	na	green
1095	2674	137-1	48.029976	14.213832	R1	4	3	6	395	na	na	na	na	na	green
1096	16899	1201-1	48.13031	16.79747	R2	4	1	3	145	na	na	na	na	na	green
